Date,148070.KS,294400.KS,BIL,BWX,EMB,GOOG,HYG,IEF,LQD,SHY,SPY,TIP,TLT,VEA
2020-10-20,115633.4921875,36695.0,79.54055786132812,27.95760154724121,88.12095642089844,77.26773834228516,65.15337371826172,107.23038482666016,113.0942611694336,77.2958755493164,321.0071716308594,104.55998229980469,137.7364959716797,35.87642288208008
2020-10-21,115087.9453125,36815.0,79.54055786132812,28.10622215270996,87.67063903808594,79.12403106689453,65.1456527709961,107.0883560180664,112.9096908569336,77.2958755493164,320.3995666503906,104.52677154541016,137.2608642578125,35.75571823120117
2020-10-22,115233.4296875,36560.0,79.54926300048828,27.966894149780273,87.25979614257812,80.21755981445312,65.26113891601562,106.71551513671875,112.65797424316406,77.26899719238281,322.1571044921875,104.36901092529297,135.83375549316406,35.79020309448242
2020-10-23,115351.625,36700.0,79.54926300048828,28.059770584106445,87.67063903808594,81.49234008789062,65.33811950683594,106.86642456054688,112.94320678710938,77.27794647216797,323.2508239746094,104.49356079101562,136.6639862060547,35.9885139465332
2020-10-26,115469.828125,36600.0,79.54926300048828,27.985469818115234,87.35466003417969,78.98200225830078,64.76074981689453,107.15049743652344,113.17809295654297,77.28689575195312,317.27716064453125,104.57659149169922,137.93540954589844,35.31599426269531
2020-10-27,115306.1640625,36315.0,79.54055786132812,28.08763313293457,87.87603759765625,79.66780853271484,64.79154205322266,107.39019775390625,113.63959503173828,77.28689575195312,316.1833801269531,104.78416442871094,138.8609619140625,35.048709869384766
2020-10-28,115274.3359375,36520.0,79.54055786132812,27.95760154724121,87.12552642822266,75.31559753417969,64.25262451171875,107.38127899169922,113.07747650146484,77.28689575195312,305.37664794921875,104.65132904052734,138.99058532714844,34.022682189941406
2020-10-29,115087.9453125,36100.0,79.54926300048828,27.808990478515625,87.15711212158203,77.82939147949219,64.43740844726562,106.92855834960938,112.7838134765625,77.30477142333984,308.4801940917969,104.2942886352539,137.6414031982422,34.186500549316406
2020-10-30,114878.8203125,35170.0,79.54926300048828,27.818286895751953,86.92010498046875,80.49961853027344,64.57598876953125,106.58233642578125,112.19654846191406,77.2958755493164,305.26446533203125,103.97879028320312,136.28347778320312,34.01405715942383
2020-11-02,114328.71875,35675.0,79.54926300048828,27.70952796936035,87.05968475341797,80.74891662597656,64.72982025146484,106.76528930664062,112.6362533569336,77.29495239257812,308.6859436035156,104.36003875732422,137.3042449951172,34.42791748046875
2020-11-03,114319.6328125,36390.0,79.54926300048828,27.85824966430664,87.76533508300781,81.94969940185547,65.28652954101562,106.52547454833984,112.74553680419922,77.27704620361328,314.1360778808594,104.27674865722656,136.50775146484375,35.307369232177734
2020-11-04,114656.046875,36620.0,79.54055786132812,28.05345344543457,89.46211242675781,86.86207580566406,65.89734649658203,107.42266845703125,114.43548583984375,77.29495239257812,321.1568298339844,104.45160675048828,139.46885681152344,35.669498443603516
2020-11-05,115028.84375,37435.0,79.54926300048828,28.313716888427734,89.80304718017578,87.56924438476562,66.12924194335938,107.40489196777344,114.86425018310547,77.27704620361328,327.4202880859375,104.53482818603516,139.7113037109375,36.531700134277344
2020-11-06,114751.515625,37530.0,79.54055786132812,28.37879753112793,89.4066390991211,87.48878479003906,65.89734649658203,107.04067993164062,114.50269317626953,77.28600311279297,327.3454895019531,104.06035614013672,138.02296447753906,36.60930252075195
2020-11-09,114656.046875,37985.0,79.54926300048828,28.02556610107422,89.83478546142578,87.55086517333984,66.3998794555664,106.25012969970703,113.63677215576172,77.25916290283203,331.4588317871094,103.76066589355469,135.12240600585938,37.60945510864258
2020-11-10,114110.5078125,38000.0,79.54055786132812,28.01627540588379,89.7396469116211,86.42804718017578,66.30712890625,105.94812774658203,113.34247589111328,77.25020599365234,330.97265625,103.86058807373047,134.34315490722656,37.88536071777344
2020-11-11,113833.1875,38575.0,79.54055786132812,27.96979522705078,90.08056640625,87.03985595703125,66.28389739990234,106.11685180664062,113.55266571044922,77.2323226928711,333.4312744140625,104.04368591308594,134.8280029296875,38.204383850097656
2020-11-12,113928.65625,38410.0,79.54055786132812,28.02556610107422,89.9061508178711,86.8973388671875,65.8354721069336,106.72089385986328,114.00665283203125,77.24127197265625,330.1968078613281,104.33504486083984,137.12245178222656,37.65257263183594
2020-11-13,114110.5078125,38775.0,79.54926300048828,28.10921859741211,90.25498962402344,88.24710083007812,66.05970001220703,106.57880401611328,114.14120483398438,77.24127197265625,334.7681579589844,104.32672882080078,136.94061279296875,38.187137603759766
2020-11-16,114124.140625,39645.0,79.54926300048828,28.239364624023438,90.45323944091797,88.463623046875,66.4307861328125,106.49884796142578,114.5110855102539,77.25916290283203,338.94683837890625,104.18519592285156,136.6116485595703,38.678592681884766
2020-11-17,114155.96875,39630.0,79.54926300048828,28.34160614013672,90.29467010498047,87.90594482421875,66.45399475097656,106.77420043945312,114.88106536865234,77.25020599365234,337.1239318847656,104.36003875732422,137.50347900390625,38.661354064941406
